"","Year_Month","Country","Trade.Value"
"17664",202001,"Turkey",809495
"17665",202001,"Turkey",9275976
"17666",202001,"Turkey",135178333
"17667",202001,"Turkey",373152
"17668",202001,"Turkey",57465394
"17669",202001,"Turkey",9240205
"17670",202001,"Turkey",48009161
"17671",202001,"Turkey",216028
"17672",202001,"Turkey",55293966
"17673",202001,"Turkey",35771
"17674",202001,"Turkey",55101071
"17675",202001,"Turkey",157124
"17676",202001,"Turkey",32068101
"17677",202001,"Turkey",32068101
"17678",202001,"Turkey",1718791
"17679",202001,"Turkey",722473
"17680",202001,"Turkey",884665
"17681",202001,"Turkey",111653
"17682",202001,"Turkey",1039154
"17683",202001,"Turkey",42836
"17684",202001,"Turkey",884665
"17685",202001,"Turkey",111653
"17686",202001,"Turkey",5766
"17687",202001,"Turkey",5766
"17688",202001,"Turkey",673871
"17689",202001,"Turkey",673871
"17690",202001,"Turkey",1650316
"17691",202001,"Turkey",1650316
"17692",202001,"Turkey",1392709
"17693",202001,"Turkey",1392709
"17694",202001,"Turkey",257607
"17695",202001,"Turkey",459810219
"17696",202001,"Turkey",117693182
"17697",202001,"Turkey",339957192
"17698",202001,"Turkey",2159845
"17699",202001,"Turkey",224652362
"17700",202001,"Turkey",62881553
"17701",202001,"Turkey",160488521
"17702",202001,"Turkey",1282288
"17703",202001,"Turkey",137830871
"17704",202001,"Turkey",3316012
"17705",202001,"Turkey",133642853
"17706",202001,"Turkey",872006
"17707",202001,"Turkey",97326986
"17708",202001,"Turkey",51495617
"17709",202001,"Turkey",45825818
"17710",202001,"Turkey",5551
"17711",202001,"Turkey",37284605
"17712",202001,"Turkey",11058571
"17713",202001,"Turkey",26225356
"17714",202001,"Turkey",678
"17715",202001,"Turkey",23896601
"17716",202001,"Turkey",5951092
"17717",202001,"Turkey",17945509
"17718",202001,"Turkey",189571
"17719",202001,"Turkey",189571
"17720",202001,"Turkey",9234757
"17721",202001,"Turkey",1782711
"17722",202001,"Turkey",7451368
"17723",202001,"Turkey",678
"17724",202001,"Turkey",3963676
"17725",202001,"Turkey",3135197
"17726",202001,"Turkey",828479
"17727",202001,"Turkey",257607
"17728",202001,"Turkey",406306384
"17729",202001,"Turkey",14390376
"17730",202001,"Turkey",309287
"17731",202001,"Turkey",4493092
"17732",202001,"Turkey",9064397
"17733",202001,"Turkey",523600
"17734",202001,"Turkey",9804821
"17735",202001,"Turkey",162190
"17736",202001,"Turkey",2736898
"17737",202001,"Turkey",6382133
"17738",202001,"Turkey",523600
"17739",202001,"Turkey",2578469
"17740",202001,"Turkey",89488
"17741",202001,"Turkey",1273603
"17742",202001,"Turkey",1215378
"17743",202001,"Turkey",2007086
"17744",202001,"Turkey",57609
"17745",202001,"Turkey",482591
"17746",202001,"Turkey",1466886
"17747",202001,"Turkey",20701029
"17748",202001,"Turkey",47966
"17749",202001,"Turkey",100620
"17750",202001,"Turkey",352819
"17751",202001,"Turkey",20199624
"17752",202001,"Turkey",6124233
"17753",202001,"Turkey",47966
"17754",202001,"Turkey",352819
"17755",202001,"Turkey",5723448
"17756",202001,"Turkey",10217169
"17757",202001,"Turkey",63544881
"17758",202001,"Turkey",16833185
"17759",202001,"Turkey",46634999
"17760",202001,"Turkey",76697
"17761",202001,"Turkey",45837419
"17762",202001,"Turkey",16451911
"17763",202001,"Turkey",29308811
"17764",202001,"Turkey",76697
"17765",202001,"Turkey",13626231
"17766",202001,"Turkey",379226
"17767",202001,"Turkey",13247005
"17768",202001,"Turkey",4081231
"17769",202001,"Turkey",2048
"17770",202001,"Turkey",4079183
"17771",202001,"Turkey",28581664
"17772",202001,"Turkey",854124
"17773",202001,"Turkey",14823932
"17774",202001,"Turkey",35831
"17775",202001,"Turkey",12867777
"17776",202001,"Turkey",17649641
"17777",202001,"Turkey",841350
"17778",202001,"Turkey",11710318
"17779",202001,"Turkey",35831
"17780",202001,"Turkey",5062142
"17781",202001,"Turkey",9059853
"17782",202001,"Turkey",688
"17783",202001,"Turkey",1852216
"17784",202001,"Turkey",7206949
"17785",202001,"Turkey",1872170
"17786",202001,"Turkey",12086
"17787",202001,"Turkey",1261398
"17788",202001,"Turkey",598686
"17789",202001,"Turkey",503101
"17790",202001,"Turkey",152
"17791",202001,"Turkey",502949
"17792",202001,"Turkey",152
"17793",202001,"Turkey",152
"17794",202001,"Turkey",100620
"17795",202001,"Turkey",10116549
"17796",202001,"Turkey",502949
"17797",202001,"Turkey",502949
"17798",202001,"Turkey",4359627
"17799",202001,"Turkey",4359627
"17800",202001,"Turkey",104749
"17801",202001,"Turkey",17961
"17802",202001,"Turkey",86788
"17803",202001,"Turkey",98143
"17804",202001,"Turkey",11355
"17805",202001,"Turkey",86788
"17806",202001,"Turkey",6606
"17807",202001,"Turkey",6606
"17808",202001,"Turkey",414580733
"17809",202001,"Turkey",18618800
"17810",202001,"Turkey",287265641
"17811",202001,"Turkey",264
"17812",202001,"Turkey",99416028
"17813",202001,"Turkey",9280000
"17814",202001,"Turkey",242271067
"17815",202001,"Turkey",16552617
"17816",202001,"Turkey",179698100
"17817",202001,"Turkey",264
"17818",202001,"Turkey",36740086
"17819",202001,"Turkey",9280000
"17820",202001,"Turkey",44630
"17821",202001,"Turkey",44630
"17822",202001,"Turkey",141222993
"17823",202001,"Turkey",1457164
"17824",202001,"Turkey",78611028
"17825",202001,"Turkey",61154801
"17826",202001,"Turkey",31042043
"17827",202001,"Turkey",564389
"17828",202001,"Turkey",28956513
"17829",202001,"Turkey",1521141
"17830",202001,"Turkey",8722333
"17831",202001,"Turkey",1313
"17832",202001,"Turkey",8721020
"17833",202001,"Turkey",1669763
"17834",202001,"Turkey",695
"17835",202001,"Turkey",1669068
"17836",202001,"Turkey",7052570
"17837",202001,"Turkey",618
"17838",202001,"Turkey",7051952
"17839",202001,"Turkey",99913939
"17840",202001,"Turkey",8923545
"17841",202001,"Turkey",56305441
"17842",202001,"Turkey",44295
"17843",202001,"Turkey",34640658
"17844",202001,"Turkey",61537383
"17845",202001,"Turkey",7975412
"17846",202001,"Turkey",41826779
"17847",202001,"Turkey",46939951
"17848",202001,"Turkey",859669
"17849",202001,"Turkey",42496312
"17850",202001,"Turkey",3583970
"17851",202001,"Turkey",37265739
"17852",202001,"Turkey",424642
"17853",202001,"Turkey",35833277
"17854",202001,"Turkey",1007820
"17855",202001,"Turkey",234506
"17856",202001,"Turkey",234506
"17857",202001,"Turkey",5719361
"17858",202001,"Turkey",44295
"17859",202001,"Turkey",11690897
"17860",202001,"Turkey",30718923
"17861",202001,"Turkey",277475
"17862",202001,"Turkey",7842534
"17863",202001,"Turkey",22598914
"17864",202001,"Turkey",7657633
"17865",202001,"Turkey",670658
"17866",202001,"Turkey",6636128
"17867",202001,"Turkey",350847
"17868",202001,"Turkey",140001
"17869",202001,"Turkey",3951295
"17870",202001,"Turkey",1628065
"17871",202001,"Turkey",3720345
"17872",202001,"Turkey",60520
"17873",202001,"Turkey",2711740
"17874",202001,"Turkey",948085
"17875",202001,"Turkey",22356826
"17876",202001,"Turkey",1907828
"17877",202001,"Turkey",20448998
"17878",202001,"Turkey",4925313
"17879",202001,"Turkey",1764478
"17880",202001,"Turkey",3160835
"17881",202001,"Turkey",15225485
"17882",202001,"Turkey",108510
"17883",202001,"Turkey",15116975
"17884",202001,"Turkey",2206028
"17885",202001,"Turkey",34840
"17886",202001,"Turkey",2171188
"17887",202001,"Turkey",215247778
"17888",202001,"Turkey",4349919
"17889",202001,"Turkey",98025690
"17890",202001,"Turkey",869915
"17891",202001,"Turkey",111980909
"17892",202001,"Turkey",21345
"17893",202001,"Turkey",111507176
"17894",202001,"Turkey",3584167
"17895",202001,"Turkey",67992814
"17896",202001,"Turkey",684541
"17897",202001,"Turkey",39224309
"17898",202001,"Turkey",21345
"17899",202001,"Turkey",58099392
"17900",202001,"Turkey",18962500
"17901",202001,"Turkey",39136892
"17902",202001,"Turkey",45641210
"17903",202001,"Turkey",765752
"17904",202001,"Turkey",11070376
"17905",202001,"Turkey",185374
"17906",202001,"Turkey",33619708
"17907",202001,"Turkey",332667
"17908",202001,"Turkey",2947180
"17909",202001,"Turkey",2947180
"17910",202001,"Turkey",102406758
"17911",202001,"Turkey",3538834
"17912",202001,"Turkey",52221465
"17913",202001,"Turkey",29135
"17914",202001,"Turkey",46617324
"17915",202001,"Turkey",85239815
"17916",202001,"Turkey",972220
"17917",202001,"Turkey",83420216
"17918",202001,"Turkey",847379
"17919",202001,"Turkey",1520227
"17920",202001,"Turkey",2195
"17921",202001,"Turkey",1518032
"17922",202001,"Turkey",329458
"17923",202001,"Turkey",1195
"17924",202001,"Turkey",328263
"17925",202001,"Turkey",1190769
"17926",202001,"Turkey",1000
"17927",202001,"Turkey",1189769
"17928",202001,"Turkey",76272654
"17929",202001,"Turkey",8372270
"17930",202001,"Turkey",63821610
"17931",202001,"Turkey",314538
"17932",202001,"Turkey",3762498
"17933",202001,"Turkey",1738
"17934",202001,"Turkey",52333292
"17935",202001,"Turkey",8125945
"17936",202001,"Turkey",43911515
"17937",202001,"Turkey",294094
"17938",202001,"Turkey",1738
"17939",202001,"Turkey",183663
"17940",202001,"Turkey",183663
"17941",202001,"Turkey",12604777
"17942",202001,"Turkey",5064
"17943",202001,"Turkey",8816771
"17944",202001,"Turkey",314538
"17945",202001,"Turkey",3468404
"17946",202001,"Turkey",11150922
"17947",202001,"Turkey",57598
"17948",202001,"Turkey",11093324
"17949",202001,"Turkey",359847844
"17950",202001,"Turkey",43357262
"17951",202001,"Turkey",3101278
"17952",202001,"Turkey",273358376
"17953",202001,"Turkey",244005232
"17954",202001,"Turkey",29219968
"17955",202001,"Turkey",133176
"17956",202001,"Turkey",10644448
"17957",202001,"Turkey",10644448
"17958",202001,"Turkey",13999856
"17959",202001,"Turkey",270848
"17960",202001,"Turkey",11003786
"17961",202001,"Turkey",2725222
"17962",202001,"Turkey",108303704
"17963",202001,"Turkey",104927316
"17964",202001,"Turkey",3133508
"17965",202001,"Turkey",242880
"17966",202001,"Turkey",12346334
"17967",202001,"Turkey",122336
"17968",202001,"Turkey",11748744
"17969",202001,"Turkey",475254
"17970",202001,"Turkey",6748802
"17971",202001,"Turkey",84786
"17972",202001,"Turkey",6540297
"17973",202001,"Turkey",123719
"17974",202001,"Turkey",5071330
"17975",202001,"Turkey",12164
"17976",202001,"Turkey",4707631
"17977",202001,"Turkey",351535
"17978",202001,"Turkey",526202
"17979",202001,"Turkey",25386
"17980",202001,"Turkey",500816
"17981",202001,"Turkey",269306787
"17982",202001,"Turkey",137319
"17983",202001,"Turkey",259997025
"17984",202001,"Turkey",9164714
"17985",202001,"Turkey",7729
"17986",202001,"Turkey",351164789
"17987",202001,"Turkey",218524403
"17988",202001,"Turkey",25917474
"17989",202001,"Turkey",1169697
"17990",202001,"Turkey",93962686
"17991",202001,"Turkey",11590529
"17992",202001,"Turkey",241324083
"17993",202001,"Turkey",215289783
"17994",202001,"Turkey",5485236
"17995",202001,"Turkey",155883
"17996",202001,"Turkey",8802652
"17997",202001,"Turkey",11590529
"17998",202001,"Turkey",6548760
"17999",202001,"Turkey",213320
"18000",202001,"Turkey",6335440
"18001",202001,"Turkey",99611432
"18002",202001,"Turkey",1453921
"18003",202001,"Turkey",12175348
"18004",202001,"Turkey",1013814
"18005",202001,"Turkey",113639096
"18006",202001,"Turkey",110789
"18007",202001,"Turkey",109328025
"18008",202001,"Turkey",4192553
"18009",202001,"Turkey",7729
"18010",202001,"Turkey",38542170
"18011",202001,"Turkey",26530
"18012",202001,"Turkey",34348925
"18013",202001,"Turkey",4166715
"18014",202001,"Turkey",117125521
"18015",202001,"Turkey",116320075
"18016",202001,"Turkey",805446
"18017",202001,"Turkey",8431772
"18018",202001,"Turkey",288238
"18019",202001,"Turkey",8143534
"18020",202001,"Turkey",5128477
"18021",202001,"Turkey",288238
"18022",202001,"Turkey",4840239
"18023",202001,"Turkey",3238593
"18024",202001,"Turkey",3238593
"18025",202001,"Turkey",64702
"18026",202001,"Turkey",64702
"18027",202001,"Turkey",176763584
"18028",202001,"Turkey",3961676
"18029",202001,"Turkey",171966423
"18030",202001,"Turkey",835485
"18031",202001,"Turkey",128100327
"18032",202001,"Turkey",1448449
"18033",202001,"Turkey",126651878
"18034",202001,"Turkey",31791669
"18035",202001,"Turkey",42947
"18036",202001,"Turkey",30913237
"18037",202001,"Turkey",835485
"18038",202001,"Turkey",84968349
"18039",202001,"Turkey",3680514
"18040",202001,"Turkey",16871588
"18041",202001,"Turkey",2470280
"18042",202001,"Turkey",14401308
"18043",202001,"Turkey",648532391
"18044",202001,"Turkey",363529834
"18045",202001,"Turkey",219157400
"18046",202001,"Turkey",29135
"18047",202001,"Turkey",20416
"18048",202001,"Turkey",65462807
"18049",202001,"Turkey",132
"18050",202001,"Turkey",1567379
"18051",202001,"Turkey",332667
"18052",202001,"Turkey",457938638
"18053",202001,"Turkey",356071600
"18054",202001,"Turkey",83515719
"18055",202001,"Turkey",20416
"18056",202001,"Turkey",17998104
"18057",202001,"Turkey",132
"18058",202002,"Canada",104120
"18059",202002,"Canada",0
"18060",202002,"Canada",104119
"18061",202002,"Canada",704403
"18062",202002,"Canada",58549
"18063",202002,"Canada",625349
"18064",202002,"Canada",20407
"18065",202002,"Canada",97
"18066",202002,"Canada",59081264
"18067",202002,"Canada",4796409
"18068",202002,"Canada",45712538
"18069",202002,"Canada",8571533
"18070",202002,"Canada",783
"18071",202001,"Turkey",14758438
"18072",202001,"Turkey",1172159
"18073",202001,"Turkey",3889410
"18074",202001,"Turkey",9696869
"18075",202001,"Turkey",11118396
"18076",202001,"Turkey",1172159
"18077",202001,"Turkey",2391802
"18078",202001,"Turkey",7554435
"18079",202001,"Turkey",3640042
"18080",202001,"Turkey",1497608
"18081",202001,"Turkey",2142434
"18082",202001,"Turkey",982386230
"18083",202001,"Turkey",230019622
"18084",202001,"Turkey",466691925
"18085",202001,"Turkey",2090820
"18086",202001,"Turkey",883
"18087",202001,"Turkey",283582980
"18088",202001,"Turkey",416913704
"18089",202001,"Turkey",177064575
"18090",202001,"Turkey",238223420
"18091",202001,"Turkey",723424
"18092",202001,"Turkey",883
"18093",202001,"Turkey",901402
"18094",202001,"Turkey",13789649
"18095",202001,"Turkey",13789649
"18096",202001,"Turkey",173757379
"18097",202001,"Turkey",14041724
"18098",202001,"Turkey",158428607
"18099",202001,"Turkey",1287048
"18100",202001,"Turkey",95243920
"18101",202001,"Turkey",25123674
"18102",202001,"Turkey",70039898
"18103",202001,"Turkey",80348
"18104",202001,"Turkey",282681578
"18105",202001,"Turkey",282681578
"18106",202001,"Turkey",13935190
"18107",202001,"Turkey",543
"18108",202001,"Turkey",13934647
"18109",202001,"Turkey",13602917
"18110",202001,"Turkey",543
"18111",202001,"Turkey",13602374
"18112",202001,"Turkey",332273
"18113",202001,"Turkey",332273
"18114",202001,"Turkey",108470538
"18115",202001,"Turkey",61655
"18116",202001,"Turkey",423569
"18117",202001,"Turkey",107985314
"18118",202001,"Turkey",11259375
"18119",202001,"Turkey",43009
"18120",202001,"Turkey",85041
"18121",202001,"Turkey",11131325
"18122",202001,"Turkey",87752141
"18123",202001,"Turkey",338528
"18124",202001,"Turkey",87413613
"18125",202001,"Turkey",9459022
"18126",202001,"Turkey",18646
"18127",202001,"Turkey",9440376
"18128",202001,"Turkey",14705648
"18129",202001,"Turkey",14705648
"18130",202001,"Turkey",14705648
"18131",202001,"Turkey",14705648
"18132",202001,"Turkey",298674
"18133",202001,"Turkey",298674
"18134",202001,"Turkey",298674
"18135",202001,"Turkey",298674
"18136",202001,"Turkey",22092
"18137",202001,"Turkey",1092
"18138",202001,"Turkey",21000
"18139",202001,"Turkey",22092
"18140",202001,"Turkey",1092
"18141",202001,"Turkey",21000
"18142",202002,"Canada",54842074
"18143",202002,"Canada",43979006
"18144",202001,"Turkey",2404867186
"18145",202001,"Turkey",9747391
"18146",202001,"Turkey",65240149
"18147",202001,"Turkey",373667470
"18148",202001,"Turkey",9562665
"18149",202001,"Turkey",1946649511
"18150",202001,"Turkey",1947089403
"18151",202001,"Turkey",439892
"18152",202001,"Turkey",1946649511
"18153",202001,"Turkey",330
"18154",202001,"Turkey",330
"18155",202001,"Turkey",452745720
"18156",202001,"Turkey",9304328
"18157",202001,"Turkey",65237635
"18158",202001,"Turkey",368641092
"18159",202001,"Turkey",9562665
"18160",202001,"Turkey",5031733
"18161",202001,"Turkey",2841
"18162",202001,"Turkey",2514
"18163",202001,"Turkey",5026378
"18164",202001,"North Macedonia",656279837
"18165",202001,"North Macedonia",6122214
"18166",202001,"North Macedonia",25315566
"18167",202001,"North Macedonia",566212395
"18168",202001,"North Macedonia",26028572
"18169",202001,"North Macedonia",121621
"18170",202001,"North Macedonia",32479467
"18171",202001,"USA",2.0204e+11
"18172",202002,"Canada",33573916979
"18173",202002,"Canada",4901991789
"18174",202002,"Canada",6382067592
"18175",202002,"Canada",3029484159
"18176",202002,"Canada",18093592518
"18177",202002,"Canada",1166780920
"18178",202002,"Canada",48477
"18179",202002,"Canada",3066
"18180",202002,"Canada",41061
"18181",202002,"Canada",4349
"18182",202002,"Canada",152885
"18183",202002,"Canada",3764
"18184",202002,"Canada",148330
"18185",202002,"Canada",791
"18186",202002,"Canada",7622560
"18187",202002,"Canada",3238331
"18188",202002,"Canada",2176
"18189",202002,"Canada",22
"18190",202002,"Canada",557986
"18191",202002,"Canada",186484
"18192",202002,"Canada",317230
"18193",202002,"Canada",54272
"18194",202002,"Canada",49256
"18195",202002,"Canada",49256
"18196",202002,"Canada",6831
"18197",202002,"Canada",6831
"18198",202002,"Canada",4150
"18199",202002,"Canada",4149
"18200",202002,"Canada",0
"18201",202002,"Canada",45982
"18202",202002,"Canada",2343
"18203",202002,"Canada",24573
"18204",202002,"Canada",19064
"18205",202002,"Canada",21156411
"18206",202002,"Canada",11225127
"18207",202002,"Canada",5101038
"18208",202002,"Canada",720809
"18209",202002,"Canada",4109435
"18210",202002,"Canada",80693036
"18211",202002,"Canada",21659928
"18212",202002,"Canada",28764141
"18213",202002,"Canada",4400252
"18214",202002,"Canada",22926028
"18215",202002,"Canada",2942684
"18216",202002,"Canada",71588759
"18217",202002,"Canada",25704735
"18218",202002,"Canada",36914176
"18219",202002,"Canada",51500
"18220",202002,"Canada",8606084
"18221",202002,"Canada",312261
"18222",202002,"Canada",15668415
"18223",202002,"Canada",167171
"18224",202002,"Canada",15499025
"18225",202002,"Canada",2219
"18226",202002,"Canada",1475247
"18227",202002,"Canada",11941
"18228",202002,"Canada",1463305
"18229",202002,"Canada",22
"18230",202002,"Canada",81203307
"18231",202002,"Canada",5748160
"18232",202002,"Canada",58972684
"18233",202002,"Canada",16482459
"18234",202002,"Canada",3
"18235",202002,"Canada",338729
"18236",202002,"Canada",308783
"18237",202002,"Canada",29945
"18238",202002,"Canada",409767
"18239",202002,"Canada",11731
"18240",202002,"Canada",101956
"18241",202002,"Canada",233578
"18242",202002,"Canada",62500
"18243",202002,"Canada",246850676
"18244",202002,"Canada",130882944
"18245",202002,"Canada",109293299
"18246",202002,"Canada",6620506
"18247",202002,"Canada",53925
"18248",202002,"Canada",32980
"18249",202002,"Canada",19078
"18250",202002,"Canada",13828
"18251",202002,"Canada",74
"18252",202002,"Canada",1
"18253",202002,"Canada",1
"18254",202002,"Canada",1746277
"18255",202002,"Canada",9536
"18256",202002,"Canada",944912
"18257",202002,"Canada",791824
"18258",202002,"Canada",3
"18259",202002,"Canada",14927
"18260",202002,"Canada",465
"18261",202002,"Canada",2714
"18262",202002,"Canada",11747
"18263",202002,"Canada",271
"18264",202002,"Canada",271
"18265",202002,"Canada",4791643
"18266",202002,"Canada",776332
"18267",202002,"Canada",3491923
"18268",202002,"Canada",523387
"18269",202002,"Canada",6663342
"18270",202002,"Canada",110764
"18271",202002,"Canada",6550816
"18272",202002,"Canada",1761
"18273",202002,"Canada",99
"18274",202002,"Canada",99
"18275",202002,"Canada",127188
"18276",202002,"Canada",3151
"18277",202002,"Canada",124036
"18278",202002,"Canada",465549
"18279",202002,"Canada",1430
"18280",202002,"Canada",462624
"18281",202002,"Canada",1494
"18282",202002,"Canada",13364325
"18283",202002,"Canada",3612591
"18284",202002,"Canada",8749680
"18285",202002,"Canada",996168
"18286",202002,"Canada",5885
"18287",202002,"Canada",15663
"18288",202002,"Canada",39574431
"18289",202002,"Canada",39246042
"18290",202002,"Canada",328388
"18291",202002,"Canada",4153131
"18292",202002,"Canada",2782494
"18293",202002,"Canada",51034
"18294",202002,"Canada",45927
"18295",202002,"Canada",1273675
"18296",202002,"Canada",0
"18297",202002,"Canada",8934592
"18298",202002,"Canada",338195
"18299",202002,"Canada",1776440
"18300",202002,"Canada",3358931
"18301",202002,"Canada",3461019
"18302",202002,"Canada",5
"18303",202002,"Canada",15663
"18304",202002,"Canada",42405540
"18305",202002,"Canada",1555746
"18306",202002,"Canada",17790898
"18307",202002,"Canada",947398
"18308",202002,"Canada",22107470
"18309",202002,"Canada",4026
"18310",202002,"Canada",1929865937
"18311",202002,"Canada",78672814
"18312",202002,"Canada",1453366923
"18313",202002,"Canada",29383704
"18314",202002,"Canada",366458079
"18315",202002,"Canada",1984415
"18316",202002,"Canada",38511679
"18317",202002,"Canada",2373924
"18318",202002,"Canada",17458054
"18319",202002,"Canada",8030572
"18320",202002,"Canada",10647402
"18321",202002,"Canada",1725
"18322",202002,"Canada",1993
"18323",202002,"Canada",1993
"18324",202002,"Canada",559
"18325",202002,"Canada",559
"18326",202002,"Canada",167880
"18327",202002,"Canada",2107
"18328",202002,"Canada",165773
"18329",202002,"Canada",7195082
"18330",202002,"Canada",2272773
"18331",202002,"Canada",1641899
"18332",202002,"Canada",915916
"18333",202002,"Canada",2359276
"18334",202002,"Canada",5216
"18335",202002,"Canada",1288537
"18336",202002,"Canada",775341
"18337",202002,"Canada",467222
"18338",202002,"Canada",44238
"18339",202002,"Canada",1733
"18340",202002,"Canada",13462995
"18341",202002,"Canada",824589
"18342",202002,"Canada",12408706
"18343",202002,"Canada",224656
"18344",202002,"Canada",5043
"18345",202002,"Canada",190570
"18346",202002,"Canada",43821
"18347",202002,"Canada",145571
"18348",202002,"Canada",1177
"18349",202001,"Uzbekistan",1473979048
"18350",202001,"Zambia",418136204
"18351",202001,"Zambia",29381594
"18352",202001,"Zambia",3434809
"18353",202001,"Zambia",210586827
"18354",202001,"Zambia",174732974
"18355",202002,"Azerbaijan",1065797180
"18356",202002,"Azerbaijan",90689322
"18357",202002,"Azerbaijan",73843886
"18358",202002,"Azerbaijan",233940438
"18359",202002,"Azerbaijan",233940438
"18360",202002,"Azerbaijan",140741822
"18361",202002,"Azerbaijan",503178263
"18362",202002,"Azerbaijan",238212
"18363",202002,"Azerbaijan",23165234
"18364",202002,"Azerbaijan",995047100
"18365",202002,"Azerbaijan",83822360
"18366",202002,"Azerbaijan",63569075
"18367",202002,"Azerbaijan",233940438
"18368",202002,"Azerbaijan",233940438
"18369",202002,"Azerbaijan",131266655
"18370",202002,"Azerbaijan",465329381
"18371",202002,"Azerbaijan",238212
"18372",202002,"Azerbaijan",16880977
"18373",202002,"Azerbaijan",99402
"18374",202002,"Azerbaijan",14516
"18375",202002,"Azerbaijan",84886
"18376",202002,"Azerbaijan",13404964
"18377",202002,"Azerbaijan",37433
"18378",202002,"Azerbaijan",10274811
"18379",202002,"Azerbaijan",2932075
"18380",202002,"Azerbaijan",160643
"18381",202002,"Azerbaijan",57245713
"18382",202002,"Azerbaijan",6815012
"18383",202002,"Azerbaijan",9475166
"18384",202002,"Azerbaijan",34831920
"18385",202002,"Azerbaijan",6123613
"18386",202002,"Barbados",134041141
"18387",202002,"Belgium",32996779347
"18388",202002,"Canada",3916568
"18389",202002,"Canada",915532
"18390",202002,"Canada",2162466
"18391",202002,"Canada",838569
"18392",202002,"Canada",0
"18393",202002,"Canada",2
"18394",202002,"Canada",2
"18395",202002,"Canada",167
"18396",202002,"Canada",167
"18397",202002,"Canada",64523645
"18398",202002,"Canada",21110830
"18399",202002,"Canada",38630580
"18400",202002,"Canada",45831
"18401",202002,"Canada",4715559
"18402",202002,"Canada",20843
"18403",202002,"Canada",7391907
"18404",202002,"Canada",4378974
"18405",202002,"Canada",540356
"18406",202002,"Canada",314321
"18407",202002,"Canada",2146596
"18408",202002,"Canada",11659
"18409",202002,"Canada",7074980
"18410",202002,"Canada",612366
"18411",202002,"Canada",2555603
"18412",202002,"Canada",601943
"18413",202002,"Canada",3301852
"18414",202002,"Canada",3214
"18415",202002,"Canada",1921464
"18416",202002,"Canada",1104544
"18417",202002,"Canada",50996
"18418",202002,"Canada",319720
"18419",202002,"Canada",446203
"18420",202002,"Canada",2330
"18421",202002,"Canada",2330
"18422",202002,"Canada",2636958
"18423",202002,"Canada",811824
"18424",202002,"Canada",1120860
"18425",202002,"Canada",704273
"18426",202002,"Canada",21116591
"18427",202002,"Canada",544139
"18428",202002,"Canada",20534963
"18429",202002,"Canada",35532
"18430",202002,"Canada",1955
"18431",202002,"Canada",667627
"18432",202002,"Canada",667627
"18433",202002,"Canada",345467
"18434",202002,"Canada",12731
"18435",202002,"Canada",324658
"18436",202002,"Canada",8077
"18437",202002,"Canada",42063795
"18438",202002,"Canada",11521738
"18439",202002,"Canada",27393106
"18440",202002,"Canada",3142802
"18441",202002,"Canada",6147
"18442",202002,"Canada",235776448
"18443",202002,"Canada",110873095
"18444",202002,"Canada",99179748
"18445",202002,"Canada",24371009
"18446",202002,"Canada",1352594
"18447",202002,"Canada",80261
"18448",202002,"Canada",80261
"18449",202002,"Canada",188181
"18450",202002,"Canada",188171
"18451",202002,"Canada",272151081
"18452",202002,"Canada",105226711
"18453",202002,"Canada",126019252
"18454",202002,"Canada",22486582
"18455",202002,"Canada",18418109
"18456",202002,"Canada",425
"18457",202002,"Canada",61139
"18458",202002,"Canada",2042
"18459",202002,"Canada",44958
"18460",202002,"Canada",14138
"18461",202002,"Canada",3945
"18462",202002,"Canada",3945
"18463",202002,"Canada",223565
"18464",202002,"Canada",14596
"18465",202002,"Canada",119780
"18466",202002,"Canada",89187
"18467",202002,"Canada",15073737
"18468",202002,"Canada",2423951
"18469",202002,"Canada",11886753
"18470",202002,"Canada",761929
"18471",202002,"Canada",1102
"18472",202002,"Canada",9
"18473",202002,"Canada",175140
"18474",202002,"Canada",73513
"18475",202002,"Canada",97377
"18476",202002,"Canada",4249
"18477",202002,"Canada",156946
"18478",202002,"Canada",12510
"18479",202002,"Canada",100966
"18480",202002,"Canada",22373
"18481",202002,"Canada",21096
"18482",202002,"Canada",1
"18483",202002,"Canada",1
"18484",202002,"Canada",13434187
"18485",202002,"Canada",10718209
"18486",202002,"Canada",1152
"18487",202002,"Canada",7505899
"18488",202002,"Canada",1592736
"18489",202002,"Canada",5661712
"18490",202002,"Canada",248195
"18491",202002,"Canada",3254
"18492",202002,"Canada",1447
"18493",202002,"Canada",1447
"18494",202002,"Canada",384544
"18495",202002,"Canada",289048
"18496",202002,"Canada",24194
"18497",202002,"Canada",22675845
"18498",202002,"Canada",1251155
"18499",202002,"Canada",92389
"18500",202002,"Canada",19305
"18501",202002,"Canada",1125635
"18502",202002,"Canada",13811909
"18503",202002,"Canada",3200851
"18504",202002,"Canada",4485576
"18505",202002,"Canada",51872
"18506",202002,"Canada",3998668
"18507",202002,"Canada",71302
"18508",202002,"Canada",13753
"18509",202002,"Canada",3984834
"18510",202002,"Canada",80
"18511",202002,"Canada",351303819
"18512",202002,"Canada",105370578
"18513",202002,"Canada",184341579
"18514",202002,"Canada",477944
"18515",202002,"Canada",60826629
"18516",202002,"Canada",287088
"18517",202002,"Canada",19211600
"18518",202002,"Canada",1977
"18519",202002,"Canada",19209623
"18520",202002,"Canada",165867643
"18521",202002,"Canada",138335313
